image_path,label
.\Deepfakes\faces\791_770\0300.png,1
.\Deepfakes\faces\791_770\0310.png,1
.\Deepfakes\faces\791_770\0320.png,1
.\Deepfakes\faces\791_770\0330.png,1
.\Deepfakes\faces\792_903\0000.png,1
.\Deepfakes\faces\792_903\0010.png,1
.\Deepfakes\faces\792_903\0020.png,1
.\Deepfakes\faces\792_903\0030.png,1
.\Deepfakes\faces\792_903\0040.png,1
.\Deepfakes\faces\792_903\0050.png,1
.\Deepfakes\faces\792_903\0060.png,1
.\Deepfakes\faces\792_903\0070.png,1
.\Deepfakes\faces\792_903\0080.png,1
.\Deepfakes\faces\792_903\0090.png,1
.\Deepfakes\faces\792_903\0100.png,1
.\Deepfakes\faces\792_903\0110.png,1
.\Deepfakes\faces\792_903\0120.png,1
.\Deepfakes\faces\792_903\0130.png,1
.\Deepfakes\faces\792_903\0140.png,1
.\Deepfakes\faces\792_903\0150.png,1
.\Deepfakes\faces\792_903\0160.png,1
.\Deepfakes\faces\792_903\0170.png,1
.\Deepfakes\faces\792_903\0180.png,1
.\Deepfakes\faces\792_903\0190.png,1
.\Deepfakes\faces\792_903\0200.png,1
.\Deepfakes\faces\792_903\0210.png,1
.\Deepfakes\faces\792_903\0220.png,1
.\Deepfakes\faces\792_903\0230.png,1
.\Deepfakes\faces\792_903\0240.png,1
.\Deepfakes\faces\792_903\0250.png,1
.\Deepfakes\faces\792_903\0260.png,1
.\Deepfakes\faces\792_903\0270.png,1
.\Deepfakes\faces\792_903\0280.png,1
.\Deepfakes\faces\792_903\0290.png,1
.\Deepfakes\faces\792_903\0300.png,1
.\Deepfakes\faces\792_903\0310.png,1
.\Deepfakes\faces\792_903\0320.png,1
.\Deepfakes\faces\792_903\0330.png,1
.\Deepfakes\faces\792_903\0340.png,1
.\Deepfakes\faces\792_903\0350.png,1
.\Deepfakes\faces\792_903\0360.png,1
.\Deepfakes\faces\792_903\0370.png,1
.\Deepfakes\faces\792_903\0380.png,1
.\Deepfakes\faces\793_768\0000.png,1
.\Deepfakes\faces\793_768\0010.png,1
.\Deepfakes\faces\793_768\0020.png,1
.\Deepfakes\faces\793_768\0030.png,1
.\Deepfakes\faces\793_768\0040.png,1
.\Deepfakes\faces\793_768\0050.png,1
.\Deepfakes\faces\793_768\0060.png,1
.\Deepfakes\faces\793_768\0070.png,1
.\Deepfakes\faces\793_768\0080.png,1
.\Deepfakes\faces\793_768\0090.png,1
.\Deepfakes\faces\793_768\0100.png,1
.\Deepfakes\faces\793_768\0110.png,1
.\Deepfakes\faces\793_768\0120.png,1
.\Deepfakes\faces\793_768\0130.png,1
.\Deepfakes\faces\793_768\0140.png,1
.\Deepfakes\faces\793_768\0150.png,1
.\Deepfakes\faces\793_768\0160.png,1
.\Deepfakes\faces\793_768\0170.png,1
.\Deepfakes\faces\793_768\0180.png,1
.\Deepfakes\faces\793_768\0190.png,1
.\Deepfakes\faces\793_768\0200.png,1
.\Deepfakes\faces\793_768\0210.png,1
.\Deepfakes\faces\793_768\0220.png,1
.\Deepfakes\faces\793_768\0230.png,1
.\Deepfakes\faces\793_768\0240.png,1
.\Deepfakes\faces\793_768\0250.png,1
.\Deepfakes\faces\793_768\0260.png,1
.\Deepfakes\faces\793_768\0270.png,1
.\Deepfakes\faces\793_768\0280.png,1
.\Deepfakes\faces\793_768\0290.png,1
.\Deepfakes\faces\793_768\0300.png,1
.\Deepfakes\faces\793_768\0310.png,1
.\Deepfakes\faces\793_768\0320.png,1
.\Deepfakes\faces\793_768\0330.png,1
.\Deepfakes\faces\793_768\0340.png,1
.\Deepfakes\faces\793_768\0350.png,1
.\Deepfakes\faces\793_768\0360.png,1
.\Deepfakes\faces\793_768\0370.png,1
.\Deepfakes\faces\793_768\0380.png,1
.\Deepfakes\faces\793_768\0390.png,1
.\Deepfakes\faces\793_768\0400.png,1
.\Deepfakes\faces\793_768\0410.png,1
.\Deepfakes\faces\793_768\0420.png,1
.\Deepfakes\faces\793_768\0430.png,1
.\Deepfakes\faces\793_768\0440.png,1
.\Deepfakes\faces\793_768\0450.png,1
.\Deepfakes\faces\793_768\0460.png,1
.\Deepfakes\faces\793_768\0470.png,1
.\Deepfakes\faces\793_768\0480.png,1
.\Deepfakes\faces\793_768\0490.png,1
.\Deepfakes\faces\793_768\0500.png,1
.\Deepfakes\faces\793_768\0510.png,1
.\Deepfakes\faces\793_768\0520.png,1
.\Deepfakes\faces\793_768\0530.png,1
.\Deepfakes\faces\793_768\0540.png,1
.\Deepfakes\faces\793_768\0550.png,1
.\Deepfakes\faces\793_768\0560.png,1
.\Deepfakes\faces\793_768\0570.png,1
.\Deepfakes\faces\793_768\0580.png,1
.\Deepfakes\faces\794_779\0000.png,1
.\Deepfakes\faces\794_779\0010.png,1
.\Deepfakes\faces\794_779\0020.png,1
.\Deepfakes\faces\794_779\0030.png,1
.\Deepfakes\faces\794_779\0040.png,1
.\Deepfakes\faces\794_779\0050.png,1
.\Deepfakes\faces\794_779\0060.png,1
.\Deepfakes\faces\794_779\0070.png,1
.\Deepfakes\faces\794_779\0080.png,1
.\Deepfakes\faces\794_779\0090.png,1
.\Deepfakes\faces\794_779\0100.png,1
.\Deepfakes\faces\794_779\0110.png,1
.\Deepfakes\faces\794_779\0120.png,1
.\Deepfakes\faces\794_779\0130.png,1
.\Deepfakes\faces\794_779\0140.png,1
.\Deepfakes\faces\794_779\0150.png,1
.\Deepfakes\faces\794_779\0160.png,1
.\Deepfakes\faces\794_779\0170.png,1
.\Deepfakes\faces\794_779\0180.png,1
.\Deepfakes\faces\794_779\0190.png,1
.\Deepfakes\faces\794_779\0200.png,1
.\Deepfakes\faces\794_779\0210.png,1
.\Deepfakes\faces\794_779\0220.png,1
.\Deepfakes\faces\794_779\0230.png,1
.\Deepfakes\faces\794_779\0240.png,1
.\Deepfakes\faces\794_779\0250.png,1
.\Deepfakes\faces\794_779\0260.png,1
.\Deepfakes\faces\794_779\0270.png,1
.\Deepfakes\faces\794_779\0280.png,1
.\Deepfakes\faces\794_779\0290.png,1
.\Deepfakes\faces\794_779\0300.png,1
.\Deepfakes\faces\794_779\0310.png,1
.\Deepfakes\faces\794_779\0320.png,1
.\Deepfakes\faces\794_779\0330.png,1
.\Deepfakes\faces\794_779\0340.png,1
.\Deepfakes\faces\794_779\0350.png,1
.\Deepfakes\faces\794_779\0360.png,1
.\Deepfakes\faces\794_779\0370.png,1
.\Deepfakes\faces\794_779\0380.png,1
.\Deepfakes\faces\794_779\0390.png,1
.\Deepfakes\faces\794_779\0400.png,1
.\Deepfakes\faces\794_779\0410.png,1
.\Deepfakes\faces\794_779\0420.png,1
.\Deepfakes\faces\794_779\0430.png,1
.\Deepfakes\faces\794_779\0440.png,1
.\Deepfakes\faces\794_779\0450.png,1
.\Deepfakes\faces\794_779\0460.png,1
.\Deepfakes\faces\794_779\0470.png,1
.\Deepfakes\faces\794_779\0480.png,1
.\Deepfakes\faces\794_779\0490.png,1
.\Deepfakes\faces\794_779\0500.png,1
.\Deepfakes\faces\794_779\0510.png,1
.\Deepfakes\faces\794_779\0520.png,1
.\Deepfakes\faces\794_779\0530.png,1
.\Deepfakes\faces\794_779\0540.png,1
.\Deepfakes\faces\794_779\0550.png,1
.\Deepfakes\faces\794_779\0560.png,1
.\Deepfakes\faces\794_779\0570.png,1
.\Deepfakes\faces\794_779\0580.png,1
.\Deepfakes\faces\794_779\0590.png,1
.\Deepfakes\faces\794_779\0600.png,1
.\Deepfakes\faces\794_779\0610.png,1
.\Deepfakes\faces\794_779\0620.png,1
.\Deepfakes\faces\794_779\0630.png,1
.\Deepfakes\faces\794_779\0640.png,1
.\Deepfakes\faces\794_779\0650.png,1
.\Deepfakes\faces\794_779\0660.png,1
.\Deepfakes\faces\794_779\0670.png,1
.\Deepfakes\faces\794_779\0680.png,1
.\Deepfakes\faces\794_779\0690.png,1
.\Deepfakes\faces\794_779\0700.png,1
.\Deepfakes\faces\794_779\0710.png,1
.\Deepfakes\faces\794_779\0720.png,1
.\Deepfakes\faces\794_779\0730.png,1
.\Deepfakes\faces\794_779\0740.png,1
.\Deepfakes\faces\794_779\0750.png,1
.\Deepfakes\faces\794_779\0760.png,1
.\Deepfakes\faces\794_779\0770.png,1
.\Deepfakes\faces\794_779\0780.png,1
.\Deepfakes\faces\794_779\0790.png,1
.\Deepfakes\faces\794_779\0800.png,1
.\Deepfakes\faces\794_779\0810.png,1
.\Deepfakes\faces\794_779\0820.png,1
.\Deepfakes\faces\794_779\0830.png,1
.\Deepfakes\faces\794_779\0840.png,1
.\Deepfakes\faces\794_779\0850.png,1
.\Deepfakes\faces\794_779\0860.png,1
.\Deepfakes\faces\794_779\0870.png,1
.\Deepfakes\faces\795_907\0000.png,1
.\Deepfakes\faces\795_907\0010.png,1
.\Deepfakes\faces\795_907\0020.png,1
.\Deepfakes\faces\795_907\0030.png,1
.\Deepfakes\faces\795_907\0040.png,1
.\Deepfakes\faces\795_907\0050.png,1
.\Deepfakes\faces\795_907\0060.png,1
.\Deepfakes\faces\795_907\0070.png,1
.\Deepfakes\faces\795_907\0080.png,1
.\Deepfakes\faces\795_907\0090.png,1
.\Deepfakes\faces\795_907\0100.png,1
.\Deepfakes\faces\795_907\0110.png,1
.\Deepfakes\faces\795_907\0120.png,1
.\Deepfakes\faces\795_907\0130.png,1
.\Deepfakes\faces\795_907\0140.png,1
.\Deepfakes\faces\795_907\0150.png,1
.\Deepfakes\faces\795_907\0160.png,1
.\Deepfakes\faces\795_907\0170.png,1
.\Deepfakes\faces\795_907\0180.png,1
.\Deepfakes\faces\795_907\0190.png,1
.\Deepfakes\faces\795_907\0200.png,1
.\Deepfakes\faces\795_907\0210.png,1
.\Deepfakes\faces\795_907\0220.png,1
.\Deepfakes\faces\795_907\0230.png,1
.\Deepfakes\faces\795_907\0240.png,1
.\Deepfakes\faces\795_907\0250.png,1
.\Deepfakes\faces\795_907\0260.png,1
.\Deepfakes\faces\795_907\0270.png,1
.\Deepfakes\faces\795_907\0280.png,1
.\Deepfakes\faces\795_907\0290.png,1
.\Deepfakes\faces\795_907\0300.png,1
.\Deepfakes\faces\795_907\0310.png,1
.\Deepfakes\faces\795_907\0320.png,1
.\Deepfakes\faces\795_907\0330.png,1
.\Deepfakes\faces\795_907\0340.png,1
.\Deepfakes\faces\795_907\0350.png,1
.\Deepfakes\faces\795_907\0360.png,1
.\Deepfakes\faces\795_907\0370.png,1
.\Deepfakes\faces\795_907\0380.png,1
.\Deepfakes\faces\795_907\0390.png,1
.\Deepfakes\faces\795_907\0400.png,1
.\Deepfakes\faces\795_907\0410.png,1
.\Deepfakes\faces\795_907\0420.png,1
.\Deepfakes\faces\795_907\0430.png,1
.\Deepfakes\faces\795_907\0440.png,1
.\Deepfakes\faces\795_907\0450.png,1
.\Deepfakes\faces\795_907\0460.png,1
.\Deepfakes\faces\795_907\0470.png,1
.\Deepfakes\faces\795_907\0480.png,1
.\Deepfakes\faces\795_907\0490.png,1
.\Deepfakes\faces\795_907\0500.png,1
.\Deepfakes\faces\795_907\0510.png,1
.\Deepfakes\faces\795_907\0520.png,1
.\Deepfakes\faces\795_907\0530.png,1
.\Deepfakes\faces\795_907\0540.png,1
.\Deepfakes\faces\796_740\0000.png,1
.\Deepfakes\faces\796_740\0010.png,1
.\Deepfakes\faces\796_740\0020.png,1
.\Deepfakes\faces\796_740\0030.png,1
.\Deepfakes\faces\796_740\0040.png,1
.\Deepfakes\faces\796_740\0050.png,1
.\Deepfakes\faces\796_740\0060.png,1
.\Deepfakes\faces\796_740\0070.png,1
.\Deepfakes\faces\796_740\0080.png,1
.\Deepfakes\faces\796_740\0090.png,1
.\Deepfakes\faces\796_740\0100.png,1
.\Deepfakes\faces\796_740\0110.png,1
.\Deepfakes\faces\796_740\0120.png,1
.\Deepfakes\faces\796_740\0130.png,1
.\Deepfakes\faces\796_740\0140.png,1
.\Deepfakes\faces\796_740\0150.png,1
.\Deepfakes\faces\796_740\0160.png,1
.\Deepfakes\faces\796_740\0170.png,1
.\Deepfakes\faces\796_740\0180.png,1
.\Deepfakes\faces\796_740\0190.png,1
.\Deepfakes\faces\796_740\0200.png,1
.\Deepfakes\faces\796_740\0210.png,1
.\Deepfakes\faces\796_740\0220.png,1
.\Deepfakes\faces\796_740\0230.png,1
.\Deepfakes\faces\796_740\0240.png,1
.\Deepfakes\faces\796_740\0250.png,1
.\Deepfakes\faces\796_740\0260.png,1
.\Deepfakes\faces\796_740\0270.png,1
.\Deepfakes\faces\796_740\0280.png,1
.\Deepfakes\faces\796_740\0290.png,1
.\Deepfakes\faces\796_740\0300.png,1
.\Deepfakes\faces\796_740\0310.png,1
.\Deepfakes\faces\796_740\0320.png,1
.\Deepfakes\faces\796_740\0330.png,1
.\Deepfakes\faces\796_740\0340.png,1
.\Deepfakes\faces\796_740\0350.png,1
.\Deepfakes\faces\796_740\0360.png,1
.\Deepfakes\faces\796_740\0370.png,1
.\Deepfakes\faces\796_740\0380.png,1
.\Deepfakes\faces\796_740\0390.png,1
.\Deepfakes\faces\796_740\0400.png,1
.\Deepfakes\faces\796_740\0410.png,1
.\Deepfakes\faces\796_740\0420.png,1
.\Deepfakes\faces\796_740\0430.png,1
.\Deepfakes\faces\796_740\0440.png,1
.\Deepfakes\faces\796_740\0450.png,1
.\Deepfakes\faces\796_740\0460.png,1
.\Deepfakes\faces\796_740\0470.png,1
.\Deepfakes\faces\796_740\0480.png,1
.\Deepfakes\faces\796_740\0490.png,1
.\Deepfakes\faces\796_740\0500.png,1
.\Deepfakes\faces\796_740\0510.png,1
.\Deepfakes\faces\796_740\0520.png,1
.\Deepfakes\faces\796_740\0530.png,1
.\Deepfakes\faces\796_740\0540.png,1
.\Deepfakes\faces\796_740\0550.png,1
.\Deepfakes\faces\796_740\0560.png,1
.\Deepfakes\faces\796_740\0570.png,1
.\Deepfakes\faces\796_740\0580.png,1
.\Deepfakes\faces\796_740\0590.png,1
.\Deepfakes\faces\796_740\0600.png,1
.\Deepfakes\faces\796_740\0610.png,1
.\Deepfakes\faces\796_740\0620.png,1
.\Deepfakes\faces\796_740\0630.png,1
.\Deepfakes\faces\796_740\0640.png,1
.\Deepfakes\faces\796_740\0650.png,1
.\Deepfakes\faces\796_740\0660.png,1
.\Deepfakes\faces\796_740\0670.png,1
.\Deepfakes\faces\796_740\0680.png,1
.\Deepfakes\faces\796_740\0690.png,1
.\Deepfakes\faces\796_740\0700.png,1
.\Deepfakes\faces\796_740\0710.png,1
.\Deepfakes\faces\796_740\0720.png,1
.\Deepfakes\faces\796_740\0730.png,1
.\Deepfakes\faces\796_740\0740.png,1
.\Deepfakes\faces\796_740\0750.png,1
.\Deepfakes\faces\796_740\0760.png,1
.\Deepfakes\faces\796_740\0770.png,1
.\Deepfakes\faces\796_740\0780.png,1
.\Deepfakes\faces\796_740\0790.png,1
.\Deepfakes\faces\796_740\0800.png,1
.\Deepfakes\faces\796_740\0810.png,1
.\Deepfakes\faces\796_740\0820.png,1
.\Deepfakes\faces\796_740\0830.png,1
.\Deepfakes\faces\796_740\0840.png,1
.\Deepfakes\faces\796_740\0850.png,1
.\Deepfakes\faces\796_740\0860.png,1
.\Deepfakes\faces\796_740\0870.png,1
.\Deepfakes\faces\796_740\0880.png,1
.\Deepfakes\faces\796_740\0890.png,1
.\Deepfakes\faces\796_740\0900.png,1
.\Deepfakes\faces\796_740\0910.png,1
.\Deepfakes\faces\796_740\0920.png,1
.\Deepfakes\faces\796_740\0930.png,1
.\Deepfakes\faces\796_740\0940.png,1
.\Deepfakes\faces\796_740\0950.png,1
.\Deepfakes\faces\796_740\0960.png,1
.\Deepfakes\faces\796_740\0970.png,1
.\Deepfakes\faces\796_740\0980.png,1
.\Deepfakes\faces\796_740\0990.png,1
.\Deepfakes\faces\796_740\1000.png,1
.\Deepfakes\faces\797_844\0000.png,1
.\Deepfakes\faces\797_844\0010.png,1
.\Deepfakes\faces\797_844\0020.png,1
.\Deepfakes\faces\797_844\0030.png,1
.\Deepfakes\faces\797_844\0040.png,1
.\Deepfakes\faces\797_844\0050.png,1
.\Deepfakes\faces\797_844\0060.png,1
.\Deepfakes\faces\797_844\0070.png,1
.\Deepfakes\faces\797_844\0080.png,1
.\Deepfakes\faces\797_844\0090.png,1
.\Deepfakes\faces\797_844\0100.png,1
.\Deepfakes\faces\797_844\0110.png,1
.\Deepfakes\faces\797_844\0120.png,1
.\Deepfakes\faces\797_844\0130.png,1
.\Deepfakes\faces\797_844\0140.png,1
.\Deepfakes\faces\797_844\0150.png,1
.\Deepfakes\faces\797_844\0160.png,1
.\Deepfakes\faces\797_844\0170.png,1
.\Deepfakes\faces\797_844\0180.png,1
.\Deepfakes\faces\797_844\0190.png,1
.\Deepfakes\faces\797_844\0200.png,1
.\Deepfakes\faces\797_844\0210.png,1
.\Deepfakes\faces\797_844\0220.png,1
.\Deepfakes\faces\797_844\0230.png,1
.\Deepfakes\faces\797_844\0240.png,1
.\Deepfakes\faces\797_844\0250.png,1
.\Deepfakes\faces\797_844\0260.png,1
.\Deepfakes\faces\797_844\0270.png,1
.\Deepfakes\faces\797_844\0280.png,1
.\Deepfakes\faces\797_844\0290.png,1
.\Deepfakes\faces\797_844\0300.png,1
.\Deepfakes\faces\797_844\0310.png,1
.\Deepfakes\faces\797_844\0320.png,1
.\Deepfakes\faces\797_844\0330.png,1
.\Deepfakes\faces\797_844\0340.png,1
.\Deepfakes\faces\797_844\0350.png,1
.\Deepfakes\faces\797_844\0360.png,1
.\Deepfakes\faces\797_844\0370.png,1
.\Deepfakes\faces\797_844\0380.png,1
.\Deepfakes\faces\797_844\0390.png,1
.\Deepfakes\faces\797_844\0400.png,1
.\Deepfakes\faces\797_844\0410.png,1
.\Deepfakes\faces\797_844\0420.png,1
.\Deepfakes\faces\797_844\0430.png,1
.\Deepfakes\faces\798_778\0000.png,1
.\Deepfakes\faces\798_778\0010.png,1
.\Deepfakes\faces\798_778\0020.png,1
.\Deepfakes\faces\798_778\0030.png,1
.\Deepfakes\faces\798_778\0040.png,1
.\Deepfakes\faces\798_778\0050.png,1
.\Deepfakes\faces\798_778\0060.png,1
.\Deepfakes\faces\798_778\0070.png,1
.\Deepfakes\faces\798_778\0080.png,1
.\Deepfakes\faces\798_778\0090.png,1
.\Deepfakes\faces\798_778\0100.png,1
.\Deepfakes\faces\798_778\0110.png,1
.\Deepfakes\faces\798_778\0120.png,1
.\Deepfakes\faces\798_778\0130.png,1
.\Deepfakes\faces\798_778\0140.png,1
.\Deepfakes\faces\798_778\0150.png,1
.\Deepfakes\faces\798_778\0160.png,1
.\Deepfakes\faces\798_778\0170.png,1
.\Deepfakes\faces\798_778\0180.png,1
.\Deepfakes\faces\798_778\0190.png,1
.\Deepfakes\faces\798_778\0200.png,1
.\Deepfakes\faces\798_778\0210.png,1
.\Deepfakes\faces\798_778\0220.png,1
.\Deepfakes\faces\798_778\0230.png,1
.\Deepfakes\faces\798_778\0240.png,1
.\Deepfakes\faces\798_778\0250.png,1
.\Deepfakes\faces\798_778\0260.png,1
.\Deepfakes\faces\798_778\0270.png,1
.\Deepfakes\faces\798_778\0280.png,1
.\Deepfakes\faces\798_778\0290.png,1
.\Deepfakes\faces\798_778\0300.png,1
.\Deepfakes\faces\798_778\0310.png,1
.\Deepfakes\faces\798_778\0320.png,1
.\Deepfakes\faces\798_778\0330.png,1
.\Deepfakes\faces\798_778\0340.png,1
.\Deepfakes\faces\798_778\0350.png,1
.\Deepfakes\faces\798_778\0360.png,1
.\Deepfakes\faces\798_778\0370.png,1
.\Deepfakes\faces\799_809\0000.png,1
.\Deepfakes\faces\799_809\0010.png,1
.\Deepfakes\faces\799_809\0020.png,1
.\Deepfakes\faces\799_809\0030.png,1
.\Deepfakes\faces\799_809\0040.png,1
.\Deepfakes\faces\799_809\0050.png,1
.\Deepfakes\faces\799_809\0060.png,1
.\Deepfakes\faces\799_809\0070.png,1
.\Deepfakes\faces\799_809\0080.png,1
.\Deepfakes\faces\799_809\0090.png,1
.\Deepfakes\faces\799_809\0100.png,1
.\Deepfakes\faces\799_809\0110.png,1
.\Deepfakes\faces\799_809\0120.png,1
.\Deepfakes\faces\799_809\0130.png,1
.\Deepfakes\faces\799_809\0140.png,1
.\Deepfakes\faces\799_809\0150.png,1
.\Deepfakes\faces\799_809\0160.png,1
.\Deepfakes\faces\799_809\0170.png,1
.\Deepfakes\faces\799_809\0180.png,1
.\Deepfakes\faces\799_809\0190.png,1
.\Deepfakes\faces\799_809\0200.png,1
.\Deepfakes\faces\799_809\0210.png,1
.\Deepfakes\faces\799_809\0220.png,1
.\Deepfakes\faces\799_809\0230.png,1
.\Deepfakes\faces\799_809\0240.png,1
.\Deepfakes\faces\799_809\0250.png,1
.\Deepfakes\faces\799_809\0260.png,1
.\Deepfakes\faces\799_809\0270.png,1
.\Deepfakes\faces\799_809\0280.png,1
.\Deepfakes\faces\799_809\0290.png,1
.\Deepfakes\faces\799_809\0300.png,1
.\Deepfakes\faces\799_809\0310.png,1
.\Deepfakes\faces\799_809\0320.png,1
.\Deepfakes\faces\799_809\0330.png,1
.\Deepfakes\faces\799_809\0340.png,1
.\Deepfakes\faces\799_809\0350.png,1
.\Deepfakes\faces\799_809\0360.png,1
.\Deepfakes\faces\799_809\0370.png,1
.\Deepfakes\faces\799_809\0380.png,1
.\Deepfakes\faces\799_809\0390.png,1
.\Deepfakes\faces\799_809\0400.png,1
.\Deepfakes\faces\799_809\0410.png,1
.\Deepfakes\faces\799_809\0420.png,1
.\Deepfakes\faces\799_809\0430.png,1
.\Deepfakes\faces\799_809\0440.png,1
.\Deepfakes\faces\799_809\0450.png,1
.\Deepfakes\faces\799_809\0460.png,1
.\Deepfakes\faces\799_809\0470.png,1
.\Deepfakes\faces\799_809\0480.png,1
.\Deepfakes\faces\799_809\0490.png,1
.\Deepfakes\faces\799_809\0500.png,1
.\Deepfakes\faces\799_809\0510.png,1
.\Deepfakes\faces\799_809\0520.png,1
.\Deepfakes\faces\799_809\0530.png,1
.\Deepfakes\faces\799_809\0540.png,1
.\Deepfakes\faces\799_809\0550.png,1
.\Deepfakes\faces\799_809\0560.png,1
.\Deepfakes\faces\799_809\0570.png,1
.\Deepfakes\faces\799_809\0580.png,1
.\Deepfakes\faces\799_809\0590.png,1
.\Deepfakes\faces\799_809\0600.png,1
.\Deepfakes\faces\799_809\0610.png,1
.\Deepfakes\faces\799_809\0620.png,1
.\Deepfakes\faces\799_809\0630.png,1
.\Deepfakes\faces\799_809\0640.png,1
.\Deepfakes\faces\799_809\0650.png,1
.\Deepfakes\faces\799_809\0660.png,1
.\Deepfakes\faces\799_809\0670.png,1
.\Deepfakes\faces\799_809\0680.png,1
.\Deepfakes\faces\799_809\0690.png,1
.\Deepfakes\faces\799_809\0700.png,1
.\Deepfakes\faces\799_809\0710.png,1
.\Deepfakes\faces\799_809\0720.png,1
.\Deepfakes\faces\799_809\0730.png,1
.\Deepfakes\faces\799_809\0740.png,1
.\Deepfakes\faces\799_809\0750.png,1
.\Deepfakes\faces\799_809\0760.png,1
.\Deepfakes\faces\799_809\0770.png,1
.\Deepfakes\faces\799_809\0780.png,1
.\Deepfakes\faces\799_809\0790.png,1
.\Deepfakes\faces\799_809\0800.png,1
.\Deepfakes\faces\799_809\0810.png,1
.\Deepfakes\faces\799_809\0820.png,1
.\Deepfakes\faces\799_809\0830.png,1
.\Deepfakes\faces\799_809\0840.png,1
.\Deepfakes\faces\799_809\0850.png,1
.\Deepfakes\faces\799_809\0860.png,1
.\Deepfakes\faces\799_809\0870.png,1
.\Deepfakes\faces\799_809\0880.png,1
.\Deepfakes\faces\799_809\0890.png,1
.\Deepfakes\faces\799_809\0900.png,1
.\Deepfakes\faces\799_809\0910.png,1
.\Deepfakes\faces\799_809\0920.png,1
.\Deepfakes\faces\799_809\0930.png,1
.\Deepfakes\faces\799_809\0940.png,1
.\Deepfakes\faces\799_809\0950.png,1
.\Deepfakes\faces\799_809\0960.png,1
.\Deepfakes\faces\799_809\0970.png,1
.\Deepfakes\faces\799_809\0980.png,1
.\Deepfakes\faces\799_809\0990.png,1
.\Deepfakes\faces\799_809\1000.png,1
.\Deepfakes\faces\799_809\1010.png,1
.\Deepfakes\faces\799_809\1020.png,1
.\Deepfakes\faces\799_809\1030.png,1
.\Deepfakes\faces\799_809\1040.png,1
.\Deepfakes\faces\799_809\1050.png,1
.\Deepfakes\faces\799_809\1060.png,1
.\Deepfakes\faces\799_809\1070.png,1
.\Deepfakes\faces\799_809\1080.png,1
.\Deepfakes\faces\799_809\1090.png,1
.\Deepfakes\faces\799_809\1100.png,1
.\Deepfakes\faces\799_809\1110.png,1
.\Deepfakes\faces\799_809\1120.png,1
.\Deepfakes\faces\799_809\1130.png,1
.\Deepfakes\faces\799_809\1140.png,1
.\Deepfakes\faces\799_809\1150.png,1
.\Deepfakes\faces\799_809\1160.png,1
.\Deepfakes\faces\799_809\1170.png,1
.\Deepfakes\faces\799_809\1180.png,1
.\Deepfakes\faces\799_809\1190.png,1
.\Deepfakes\faces\799_809\1200.png,1
.\Deepfakes\faces\799_809\1210.png,1
.\Deepfakes\faces\799_809\1220.png,1
.\Deepfakes\faces\800_840\0000.png,1
.\Deepfakes\faces\800_840\0010.png,1
.\Deepfakes\faces\800_840\0020.png,1
.\Deepfakes\faces\800_840\0030.png,1
.\Deepfakes\faces\800_840\0040.png,1
.\Deepfakes\faces\800_840\0050.png,1
.\Deepfakes\faces\800_840\0060.png,1
.\Deepfakes\faces\800_840\0070.png,1
.\Deepfakes\faces\800_840\0080.png,1
.\Deepfakes\faces\800_840\0090.png,1
.\Deepfakes\faces\800_840\0100.png,1
.\Deepfakes\faces\800_840\0110.png,1
.\Deepfakes\faces\800_840\0120.png,1
.\Deepfakes\faces\800_840\0130.png,1
.\Deepfakes\faces\800_840\0140.png,1
.\Deepfakes\faces\800_840\0150.png,1
.\Deepfakes\faces\800_840\0160.png,1
.\Deepfakes\faces\800_840\0170.png,1
.\Deepfakes\faces\800_840\0180.png,1
.\Deepfakes\faces\800_840\0190.png,1
.\Deepfakes\faces\800_840\0200.png,1
.\Deepfakes\faces\800_840\0210.png,1
.\Deepfakes\faces\800_840\0220.png,1
.\Deepfakes\faces\800_840\0230.png,1
.\Deepfakes\faces\800_840\0240.png,1
.\Deepfakes\faces\800_840\0250.png,1
.\Deepfakes\faces\800_840\0260.png,1
.\Deepfakes\faces\800_840\0270.png,1
.\Deepfakes\faces\800_840\0280.png,1
.\Deepfakes\faces\800_840\0290.png,1
.\Deepfakes\faces\800_840\0300.png,1
.\Deepfakes\faces\800_840\0310.png,1
.\Deepfakes\faces\800_840\0320.png,1
.\Deepfakes\faces\800_840\0330.png,1
.\Deepfakes\faces\801_855\0000.png,1
.\Deepfakes\faces\801_855\0010.png,1
.\Deepfakes\faces\801_855\0020.png,1
.\Deepfakes\faces\801_855\0030.png,1
.\Deepfakes\faces\801_855\0040.png,1
.\Deepfakes\faces\801_855\0050.png,1
.\Deepfakes\faces\801_855\0060.png,1
.\Deepfakes\faces\801_855\0070.png,1
.\Deepfakes\faces\801_855\0080.png,1
.\Deepfakes\faces\801_855\0090.png,1
.\Deepfakes\faces\801_855\0100.png,1
.\Deepfakes\faces\801_855\0110.png,1
.\Deepfakes\faces\801_855\0120.png,1
.\Deepfakes\faces\801_855\0130.png,1
.\Deepfakes\faces\801_855\0140.png,1
.\Deepfakes\faces\801_855\0150.png,1
.\Deepfakes\faces\801_855\0160.png,1
.\Deepfakes\faces\801_855\0170.png,1
.\Deepfakes\faces\801_855\0180.png,1
.\Deepfakes\faces\801_855\0190.png,1
.\Deepfakes\faces\801_855\0200.png,1
.\Deepfakes\faces\801_855\0210.png,1
.\Deepfakes\faces\801_855\0220.png,1
